50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,,,,,,,,1.653,,,,,,,,,,,,,,,c3580921-20e7-4296-8dab-1d1f6d841f3d,3059,,"[112.0, 41.0]",7532,94,,,,,,,,,,,,,,,,,,,2,From Throw In,José Paolo Guerrero Gonzáles,5535.0,Left Wing,167,Peru,784,"['00decb12-c8eb-46b8-a180-b24bccdd005c', 'ca3bd8de-ab9f-4b80-a6fb-1c087037924c']",2,True,Head,"[111.0, 48.0]",,"[{'location': [101.0, 12.0], 'player': {'id': 5526, 'name': 'Pedro Jesús Aquino Sánchez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [113.0, 30.0], 'player': {'id': 3632, 'name': 'André Martín Carrillo Díaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [106.0, 40.0], 'player': {'id': 5532, 'name': 'Alberto Junior Rodríguez Valdelomar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [102.0, 39.0], 'player': {'id': 5533, 'name': 'Raúl Mario Ruidíaz Misitich'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [110.0, 35.0], 'player': {'id': 5519, 'name': 'Christian Alberto Cueva Bravo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [114.0, 38.0], 'player': {'id': 5530, 'name': 'Christian Guillermo Martín Ramos Garagay'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [115.0, 12.0], 'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [114.0, 21.0], 'player': {'id': 5520, 'name': 'Lasse Schöne'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [112.0, 27.0], 'player': {'id': 5536, 'name': 'Yussuf Yurary Poulsen'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [114.0, 36.0], 'player': {'id': 5527, 'name': 'Thomas Delaney'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [114.0, 33.0], 'player': {'id': 4763, 'name': 'Henrik Dalsgaard'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [110.0, 41.0], 'player': {'id': 3027, 'name': 'Mathias Jattah-Njie Jørgensen'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.0, 41.0], 'player': {'id': 5534, 'name': 'Simon Thorup Kjær'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.0, 51.0], 'player': {'id': 4447, 'name': 'Martin Braithwaite Christensen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [113.0, 43.0], 'player': {'id': 5524, 'name': 'Jens Stryger Larsen'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [119.0, 41.0], 'player': {'id': 3815, 'name': 'Kasper Schmeichel'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.0, 34.0], 'player': {'id': 5522, 'name': 'Nicolai Jørgensen'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",9406322a-91a6-4a98-9c50-b5693c74532e,,Wayward,0.08511509,Normal,Open Play,,,,Peru,00:49:02.240,Shot,True
,,,,,,,,,,,,,,,,,,,,,,"[4.0, 40.0]",,Set,,Shot Faced,57628023-5ab6-4797-9aa7-dc76b03966a6,224,,"[3.0, 41.0]",7532,4,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,12,Peru,784,['3e0c5a8e-9c11-40e6-92fb-dad5cffa5130'],54,,,,,,,,,,,,,,,Denmark,00:04:54.853,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,e45e226e-34c9-4319-bec4-5faede3e8a94,306,,"[3.0, 41.0]",7532,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,19,Denmark,776,['6e6f1221-8258-4bc9-a22d-90a2a2a84f98'],12,,,,,,,,,,,,,,,Denmark,00:07:12.373,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,Success,,,Collected,41225dd9-9760-4d14-a059-ed77b54d13b0,338,,"[5.0, 41.0]",7532,8,,,,,,,,,,,,,,,,,,,1,From Keeper,Kasper Schmeichel,3815.0,Goalkeeper,22,Denmark,776,['749184a3-8b93-462e-a1e3-10a629265202'],24,,,,,,,,,,,,,,,Denmark,00:08:24.333,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[5.0, 41.0]",,Set,,Shot Faced,4521b120-7a19-40c3-b760-1231e1574044,440,,"[3.0, 42.0]",7532,10,,,,,,,,,,,,,,,,,,,1,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,26,Peru,784,['315613cb-bb28-496f-ad23-8d31d924a7ce'],51,,,,,,,,,,,,,,,Denmark,00:10:51.413,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,Both Hands,,In Play Safe,Set,Diving,Shot Saved,af94360e-8c07-4442-816c-558b2c93202f,483,,"[3.0, 41.0]",7532,12,,,,,,,,,,,,,,,,,,,1,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,29,Peru,784,['a9c7bb5d-0d7f-494e-8cbb-abe1cef0257f'],6,,,,,,,,,,,,,,,Denmark,00:12:06.840,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[4.0, 40.0]",,Set,,Shot Faced,ef0e5e03-34e9-4af2-8c1e-bf48fcacfa5f,573,,"[3.0, 41.0]",7532,13,,,,,,,,,,,,,,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,32,Peru,784,['4780e70d-299f-408a-8a9a-41c13a363157'],35,,,,,,,,,,,,,,,Denmark,00:13:35.975,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[2.0, 41.0]",,Set,,Shot Faced,10df63f5-9c8f-42a3-95a4-5db0aaa6ef5e,578,,"[3.0, 43.0]",7532,14,,,,,,,,,,,,,,,,,,,1,From Corner,Kasper Schmeichel,3815.0,Goalkeeper,33,Peru,784,['6e810e75-e9f8-44e8-b089-b50f20623f43'],15,,,,,,,,,,,,,,,Denmark,00:14:15.173,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,In Play Safe,,,Punch,e0bdfbd6-25be-48a0-af15-2845ed5ac1ee,729,,"[4.0, 41.0]",7532,18,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro David Gallese Quiróz,5528.0,Goalkeeper,41,Denmark,776,,32,,,,,,,,,,,,,,,Peru,00:18:32.600,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[2.0, 42.0]",,Set,,Shot Faced,85f316ff-4d15-457e-b39c-4083a96fd5bb,765,,"[2.0, 42.0]",7532,19,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,43,Denmark,776,['e107d3c1-cfa3-4f36-99c9-5cb868eb4e67'],37,,,,,,,,,,,,,,,Peru,00:19:37.760,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[6.0, 40.0]",,Set,,Shot Faced,d8b0d0f5-25d6-4248-8bed-d6e8a9ce65e4,954,,"[5.0, 40.0]",7532,26,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,55,Denmark,776,['b824d79d-cb46-4841-b0ec-5e9112b7fd62'],23,,,,,,,,,,,,,,,Peru,00:26:23.293,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[3.0, 41.0]",,Set,,Shot Faced,cbca17bf-9eed-46f8-a8eb-5e3570e08cff,999,,"[3.0, 40.0]",7532,28,,,,,,,,,,,,,,,,,,,1,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,58,Peru,784,['caabe349-18b5-4321-b8a8-efce92594723'],22,,,,,,,,,,,,,,,Denmark,00:28:22.453,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[1.0, 41.0]",,Set,,Shot Faced,f586912e-2176-454c-9463-f40753b71a3a,1362,,"[1.0, 41.0]",7532,38,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro David Gallese Quiróz,5528.0,Goalkeeper,73,Denmark,776,['7bda8f5f-b0aa-423a-bfed-098b983bbe7a'],47,,,,,,,,,,,,,,,Peru,00:38:47.080,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,Both Hands,,Saved Twice,Set,Standing,Shot Saved,99cf4e94-9d00-4d5f-89e3-e17346b7c84f,1366,,"[1.0, 40.0]",7532,38,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro David Gallese Quiróz,5528.0,Goalkeeper,73,Denmark,776,['bcc5fc8c-07b6-4b48-96b1-f12251cc9091'],49,,,,,,,,,,,,,,,Peru,00:38:49.480,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[1.0, 40.0]",,Set,,Shot Faced,6f7c81bf-2941-40c9-8f2b-d8199c2587ef,1422,,"[2.0, 40.0]",7532,40,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro David Gallese Quiróz,5528.0,Goalkeeper,76,Denmark,776,['88098824-f35e-415e-a7c6-5d22a1586b07'],47,,,,,,,,,,,,,,,Peru,00:40:47.093,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,,Set,,Shot Faced,b8fc3905-73df-4e02-8010-10266ccb6e09,1527,,"[1.0, 40.0]",7532,45,,,,,,,,,,,,,,,,,,,1,Other,Kasper Schmeichel,3815.0,Goalkeeper,81,Peru,784,['d494b099-6afd-4da2-b6d6-8ad0fccd1dc0'],42,,,,,,,,,,,,,,,Denmark,00:45:42.853,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[1.0, 38.0]",,Set,,Shot Faced,dd84df63-775b-45be-9caf-54f8e7089540,1541,,"[1.0, 38.0]",7532,47,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro David Gallese Quiróz,5528.0,Goalkeeper,83,Denmark,776,['e16aaffb-add5-40dd-a66b-a7e8e145be22'],0,,,,,,,,,,,,,,,Peru,00:47:00.693,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[3.0, 38.0]",,Set,,Shot Faced,923399fa-48fe-41be-b0e4-dcfd0cd7fdb4,1782,,"[3.0, 36.0]",7532,49,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,96,Peru,784,['e076c54f-08dc-4c68-88c7-938bfefe5ff5'],56,,,,,,,,,,,,,,,Denmark,00:04:56.440,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[2.0, 41.0]",,Set,,Shot Faced,58214e7b-0c2b-4918-9855-59780b05991b,1816,,"[2.0, 41.0]",7532,50,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,97,Denmark,776,['08667168-4809-4abc-adc7-e6b5528d6aa0'],30,,,,,,,,,,,,,,,Peru,00:05:30.013,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[2.0, 40.0]",,Set,,Shot Faced,094d6647-3763-4fac-85cb-36ab27c36ab0,1849,,"[2.0, 41.0]",7532,52,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro David Gallese Quiróz,5528.0,Goalkeeper,100,Denmark,776,['cd82fa0e-8b82-4e30-b720-258e59f0a6e1'],55,,,,,,,,,,,,,,,Peru,00:07:55.813,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[6.0, 35.0]",,Set,,Shot Faced,fd5dd044-6cbe-4d0e-8265-1bc02dee0a2e,1992,,"[4.0, 36.0]",7532,56,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,107,Peru,784,['060beb7c-7693-42a1-9d1a-8065b61a6419'],3,,,,,,,,,,,,,,,Denmark,00:11:03.493,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,No Touch,Moving,,Goal Conceded,a4e50061-0a02-47f5-a3c2-6a93757c84d9,2090,,"[9.0, 50.0]",7532,58,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro David Gallese Quiróz,5528.0,Goalkeeper,112,Denmark,776,['2309e051-9829-41b1-a332-6941a08a7199'],32,,,,,,,,,,,,,,,Peru,00:13:32.853,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,Left Foot,,In Play Safe,Set,Diving,Shot Saved,aa3bc255-09ad-4dce-829c-e4b922840bd9,2122,,"[4.0, 43.0]",7532,60,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,113,Peru,784,['cf205ac6-1870-4fcc-a6f2-87304b153d9a'],8,,,,,,,,,,,,,,,Denmark,00:15:08.493,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,b47c7435-dda1-4df9-8f73-3c31a5953196,2217,,"[1.0, 38.0]",7532,63,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,119,Denmark,776,['570ea479-9069-4fad-9562-48e983db278f'],37,,,,,,,,,,,,,,,Denmark,00:18:37.933,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[2.0, 40.0]",,Set,,Shot Faced,a448a606-5cf7-4028-a4f6-53331a4195ce,2339,,"[1.0, 37.0]",7532,68,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kasper Schmeichel,3815.0,Goalkeeper,125,Peru,784,['36e077dd-f4bb-4c17-8bac-0798ca2da37a'],21,,,,,,,,,,,,,,,Denmark,00:23:21.953,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,Both Hands,,Success,Set,Standing,Shot Saved,347630ec-0d1a-4716-ba7b-73b473749c7f,2443,,"[2.0, 36.0]",7532,72,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,132,Denmark,776,['0a7f6494-514f-4bfe-a27f-5681185ea7e1'],6,,,,,,,,,,,,,,,Denmark,00:27:06.893,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[3.0, 41.0]",,Set,,Shot Faced,a1477b55-7fdd-46a6-b38f-e24c9e068dd1,2655,,"[2.0, 40.0]",7532,78,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,141,Peru,784,['8393fb79-a904-4a79-8235-94a522495215'],29,,,,,,,,,,,,,,,Denmark,00:33:29.973,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[5.0, 41.0]",,Set,,Shot Faced,ca07f929-4967-4b4f-b003-434d03375781,2724,,"[6.0, 39.0]",7532,81,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro David Gallese Quiróz,5528.0,Goalkeeper,143,Denmark,776,['d59a3d52-e048-4f21-93df-74b35a31e552'],46,,,,,,,,,,,,,,,Peru,00:36:46.080,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,Right Foot,,In Play Safe,Moving,Standing,Shot Saved,8d9bc5e4-bcae-42bd-b804-f373ef0796f9,2784,,"[1.0, 37.0]",7532,83,,,,,,,,,,,,,,,,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,145,Peru,784,['b585debf-6b91-4ded-9764-61ea956240dc'],20,,,,,,,,,,,,,,,Denmark,00:38:20.720,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,Left Hand,,In Play Safe,Set,Standing,Shot Saved,1fe4c80d-1650-4ccd-90e6-91f7eff81dc6,2818,,"[9.0, 44.0]",7532,85,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro David Gallese Quiróz,5528.0,Goalkeeper,147,Denmark,776,['b595cd9d-3ce2-4bac-bbb9-e8bb2681bb43'],25,,,,,,,,,,,,,,,Peru,00:40:25.880,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,In Play Safe,,,Punch,f76daca1-97ea-48b8-b996-ad5ced7e262c,3049,,"[6.0, 42.0]",7532,93,,,,,,,,,,,,,,,,,,,2,From Corner,Kasper Schmeichel,3815.0,Goalkeeper,166,Peru,784,['aac7ada9-2f80-4f6d-9bc9-ad1593daec5f'],49,,,,,,,,,,,,,,,Denmark,00:48:49.933,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,"[2.0, 41.0]",,Set,,Shot Faced,00decb12-c8eb-46b8-a180-b24bccdd005c,3060,,"[2.0, 40.0]",7532,94,,,,,,,,,,,,,,,,,,,2,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,167,Peru,784,['c3580921-20e7-4296-8dab-1d1f6d841f3d'],3,,,,,,,,,,,,,,,Denmark,00:49:03.893,Goal Keeper,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,aafa05e2-21e4-44b9-aa76-8a94d27731bd,231,Won,"[17.0, 10.0]",7532,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Trauco Saavedra,5518.0,Left Back,14,Peru,784,['b8fe7598-c96d-48f1-acb8-266eb2c005bc'],33,,,,,,,,,,,,,,,Peru,00:05:33.640,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,636a6351-bfaf-4eb4-a173-a9f019e002a1,622,Lost In Play,"[21.0, 20.0]",7532,15,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Left Center Back,37,Denmark,776,['acdcc513-4f91-4c34-ac24-7c9f61ec3635'],25,,,,,,,,,,,,,,,Denmark,00:15:25.800,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,5da817b1-91d4-4aac-9a54-dd1d8c79e1b5,637,Won,"[48.0, 40.0]",7532,16,,,,,,,,,,,,,,,,,,,1,Regular Play,André Martín Carrillo Díaz,3632.0,Right Wing,39,Peru,784,['efb98cc2-b60d-4bbc-b149-ceff18f72398'],20,,,,,,,,,,,,,,,Peru,00:16:20.280,Interception,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ece7799b-830c-4078-855b-53c23c76bc7b,908,Lost In Play,"[24.0, 16.0]",7532,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Junior Rodríguez Valdelomar,5532.0,Left Center Back,51,Denmark,776,['f3cc89a8-bf4f-4031-aebb-a9a0cac2f184'],0,,,,,,,,,,,,,,,Peru,00:24:00.920,Interception,
,,,,,,,,,,,,,,,,,,,,,,,,,,,38c2929d-6dbc-43ee-8ce9-ffd7b0b63d66,935,Won,"[37.0, 35.0]",7532,26,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Center Back,55,Denmark,776,['1b9d45d4-941f-4ad3-90dc-3c0e664faf27'],7,,,,,,,,,,,,,,,Denmark,00:26:07.093,Interception,
,,,,,,,,,,,,,,,,,,,,,,,,,,,885d8722-57be-4d7b-9f69-7e349383ef8e,1071,Success In Play,"[51.0, 51.0]",7532,30,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Delaney,5527.0,Left Center Midfield,60,Peru,784,['27a1fa43-0fb6-4554-8cfa-ac5c20bf1857'],5,,,,,,,,,,,,,,,Denmark,00:30:05.893,Interception,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e5edd5a-9c71-4d93-bbd4-2dd387df0165,1277,Won,"[42.0, 2.0]",7532,35,,,,,,,,,,,,,,,,,,,1,Regular Play,Édison Michael Flores Peralta,5525.0,Left Wing,67,Denmark,776,['fe9120c6-183a-47d7-8e44-cf77b7f0f7ea'],26,,,,,,,,,,,,,,,Peru,00:35:26.680,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,da7346de-ff0a-4bfe-9f7c-b8cf34a7d677,1303,Won,"[43.0, 3.0]",7532,36,,,,,,,,,,,,,,,,,,,1,Regular Play,Édison Michael Flores Peralta,5525.0,Left Wing,69,Peru,784,['cb6a1235-6125-42a5-bb75-875ef9756ece'],0,,,,,,,,,,,,,,,Peru,00:36:00.413,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,72395c61-7ed6-4047-880f-82a113d8aadc,1306,Lost In Play,"[62.0, 75.0]",7532,36,,,,,,,,,,,,,,,,,,,1,Regular Play,Lasse Schöne,5520.0,Right Center Midfield,69,Peru,784,['66a305b5-af01-4dd8-a1d9-a01c6ae64890'],3,,,,,,,,,,,,,,,Denmark,00:36:03.133,Interception,
,,,,,,,,,,,,,,,,,,,,,,,,,,,708b633d-782f-40e4-9d48-ccbe450226b2,1380,Lost In Play,"[22.0, 20.0]",7532,39,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Junior Rodríguez Valdelomar,5532.0,Left Center Back,76,Denmark,776,['f186ae47-4ff0-4929-8d17-ab16f884dc32'],53,,,,,,,,,,,,,,,Peru,00:39:53.280,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,0afde98b-2c5e-4562-abec-e7333b172bd9,2003,Won,"[79.0, 55.0]",7532,56,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Delaney,5527.0,Left Center Midfield,108,Denmark,776,['9cb3fad1-2e40-4955-94c1-2d1916fc9c7f'],54,,,,,,,,,,,,,,,Denmark,00:11:54.373,Interception,
,,,,,,,,,,,,,,,,,,,,,,,,,,,69ea932c-244e-4a04-97c9-003f45b26078,2104,Lost In Play,"[62.0, 2.0]",7532,59,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Left Back,113,Peru,784,['38a52f40-2dbf-4e70-b16a-e30627d6152b'],48,,,,,,,,,,,,,,,Denmark,00:14:48.853,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,1c987a78-c01e-49a2-996f-a774c8208fa7,2259,Lost Out,"[71.0, 79.0]",7532,64,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,122,Peru,784,['dc48e9c0-1303-4e33-bcf9-51b6e63323bc'],51,,,,,,,,,,,,,,,Peru,00:19:51.212,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,75d73d20-ff96-49e1-8380-e75f4ab11c4b,2581,Won,"[46.0, 6.0]",7532,76,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Left Back,137,Denmark,776,['7ea75e02-fe70-49e2-a617-8e5e8e00ae79'],48,,,,,,,,,,,,,,,Denmark,00:31:48.080,Interception,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e15fedb-bf10-4c4d-97e3-0b0697e3a145,2600,Won,"[28.0, 43.0]",7532,77,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,138,Peru,784,['ef0f8c31-af13-4092-9325-a65905c0256d'],2,,,,,,,,,,,,,,,Denmark,00:32:02.853,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,980f2521-b146-48f3-9948-b972780a3531,2699,Won,"[69.0, 55.0]",7532,81,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lasse Schöne,5520.0,Right Center Midfield,142,Denmark,776,['93adbb7d-3fd6-475d-8814-e7c899f1849a'],20,,,,,,,,,,,,,,,Denmark,00:36:20.680,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,2ccddba0-7fb6-4a78-8485-021b93e7253f,2715,Won,"[92.0, 64.0]",7532,81,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,143,Denmark,776,['67e55e2b-07be-492b-a80d-951b417e9d2f'],42,,,,,,,,,,,,,,,Denmark,00:36:42.053,Interception,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6a325e64-f029-4bf5-bbfd-dcb6fd9d0e58,2811,Lost In Play,"[31.0, 41.0]",7532,85,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,147,Denmark,776,['259e7a4a-9f04-477f-a3c5-7c5e875dc8ea'],22,,,,,,,,,,,,,,,Peru,00:40:22.640,Interception,
,,,,,,True,,,,,,,,,,,,,,,,,,,,,cc34ec3e-2a53-4a47-bd30-a69967b35dff,2868,Won,"[18.0, 38.0]",7532,87,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Right Wing,151,Denmark,776,"['865399fe-92f8-4c3e-9163-75f9a3af330b', 'aeec3e93-5cf6-4edc-b0bd-5fea4bb1f5b8']",16,,,,,,,,,,,,,,,Denmark,00:42:16.733,Interception,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,0c09aef7-2eb1-4871-a464-57cd90f7986a,307,,,7532,7,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,19,Denmark,776,,18,,,,,,,,,,,,,,,Denmark,00:07:18.320,Camera off,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8a887238-6b73-42e2-85f7-efc42753d620,339,,,7532,8,,,,,,,,,,,,,,,,,,,1,From Keeper,,,,22,Denmark,776,,27,,,,,,,,,,,,,,,Denmark,00:08:27.293,Camera off,
,,,,,,,,,,,,,,,,,,,,,,,,,,,943484cb-b748-4496-a8d9-73098c7b28f2,1367,,,7532,38,,,,,,,,,,,,,,,,,,,1,From Free Kick,,,,73,Denmark,776,,53,,,,,,,,,,,,,,,Peru,00:38:53.160,Camera off,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c07a7ac-6efa-4da4-a7b9-f72fee1d7226,1907,,,7532,54,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,106,Peru,784,,53,,,,,,,,,,,,,,,Peru,00:09:53.000,Camera off,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2ab9ab41-0590-416f-8f64-594e6e5814a1,2218,,,7532,63,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,119,Denmark,776,,41,,,,,,,,,,,,,,,Denmark,00:18:41.013,Camera off,
,,,,,,,,,,,,,,,,,,,,,,,,,,,91a37d2b-708d-4404-8b00-c5b41e47ed0a,2389,,,7532,70,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,129,Peru,784,,38,,,,,,,,,,,,,,,Denmark,00:25:38.520,Camera off,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0cc1fde6-2383-4ea1-8cb1-1136ab2b9de3,2444,,,7532,72,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,132,Denmark,776,,12,,,,,,,,,,,,,,,Denmark,00:27:12.213,Camera off,
